age,monthly_income_inr,area_type,upi_monthly_avg_txn_count,upi_avg_txn_amount,upi_failed_txn_ratio,mobile_recharge_consistency_score,mobile_recharge_lapse_days_max,utility_bills_on_time_pct,electricity_bill_avg_amount,cooperative_meeting_attendance_pct,shg_savings_amount_inr,microfinance_loans_repaid_count,microfinance_default_rate,gig_monthly_earnings,gig_platform_rating,jandhan_avg_balance,jandhan_zero_balance_months,monthly_data_usage_gb,telecom_bill_late_payments,banking_app_login_frequency_monthly,fintech_apps_count,rent_on_time_payment_pct,rent_to_income_ratio,social_referral_count,insurance_policy_count,alternative_credit_score,credit_risk_label,loan_approved
52,21739,Semi-Urban,88,133.95,0.095,0.58,30,0.81,1533.07,0.0,0,7,0.038,27500.99,4.4,0.0,0,4.01,7,28,7,0.0,0.0,1,2,667,Low Risk,1
29,25271,Rural,78,73.06,0.452,0.39,65,0.89,1664.76,0.61,46293,2,0.218,0.0,0.0,0.0,0,7.96,11,51,7,0.0,0.0,7,0,538,High Risk,0
42,31854,Semi-Urban,109,230.15,0.06,0.31,1,0.48,937.51,0.51,46014,5,0.363,3364.75,3.1,493.18,10,0.8,11,8,2,0.0,0.0,3,0,593,Medium Risk,0
38,32300,Semi-Urban,55,181.95,0.033,0.41,86,0.87,195.42,0.0,0,4,0.078,0.0,0.0,2339.05,0,0.57,7,21,1,0.57,0.49,9,2,651,Low Risk,1
53,27345,Semi-Urban,21,3210.06,0.057,0.57,46,0.8,708.73,0.0,0,0,0.232,0.0,0.0,1387.59,1,5.81,5,7,0,0.0,0.0,9,0,583,Medium Risk,0
40,13749,Urban,66,715.95,0.076,0.43,74,0.87,1502.33,0.59,10277,2,0.359,2198.4,4.5,476.85,7,4.55,9,56,7,0.99,0.25,3,2,686,Low Risk,1
33,8827,Semi-Urban,55,783.25,0.104,0.26,28,0.82,2051.04,0.56,5000,1,0.039,25626.21,3.9,92.08,4,30.99,4,44,5,0.89,0.38,3,3,715,Low Risk,1
56,28121,Urban,118,430.79,0.17,0.76,48,0.89,1965.27,0.0,0,1,0.208,21351.4,4.8,177.6,4,1.13,3,16,7,0.8,0.03,8,2,718,Low Risk,1
59,33259,Rural,18,157.47,0.013,0.53,72,0.77,530.77,0.6,37982,3,0.036,24144.75,3.1,421.14,10,6.5,10,22,0,0.0,0.0,6,1,664,Low Risk,1
56,7719,Urban,56,175.83,0.047,0.07,31,0.52,223.47,0.0,0,0,0.082,23883.8,3.5,1183.71,6,8.98,8,38,0,0.0,0.0,9,2,589,Medium Risk,0
31,31411,Semi-Urban,43,196.24,0.116,0.37,29,0.7,2141.34,0.0,0,1,0.098,0.0,0.0,672.72,3,6.31,6,29,7,0.0,0.0,2,3,549,High Risk,0
48,3593,Semi-Urban,97,306.7,0.033,0.88,14,0.61,281.41,0.0,0,1,0.012,0.0,0.0,159.59,8,13.45,11,14,2,0.76,0.15,4,2,607,Medium Risk,1
22,24223,Semi-Urban,34,390.33,0.16,0.76,61,0.84,1043.95,0.0,0,4,0.458,0.0,0.0,736.13,2,2.38,0,13,0,0.92,0.62,3,2,608,Medium Risk,1
52,10394,Urban,113,244.9,0.045,0.32,77,0.55,326.14,0.44,19461,3,0.06,0.0,0.0,5211.69,7,10.3,10,24,1,0.0,0.0,0,0,564,Medium Risk,0
40,17056,Semi-Urban,0,172.65,0.054,0.94,16,0.52,1453.72,0.0,0,5,0.04,15718.85,3.1,625.05,2,7.86,0,15,1,0.89,0.48,3,2,679,Low Risk,1
46,31380,Semi-Urban,51,119.95,0.027,0.08,21,0.83,972.01,0.45,8098,2,0.356,0.0,0.0,1016.75,7,14.38,0,48,6,0.85,0.47,6,3,635,Medium Risk,1
60,29035,Rural,84,46.01,0.029,0.96,29,0.61,585.98,0.67,10428,6,0.018,10698.67,4.7,0.0,0,2.69,3,47,3,0.0,0.0,4,3,714,Low Risk,1
28,33620,Semi-Urban,92,1141.45,0.208,0.25,80,0.59,1528.4,0.0,0,0,0.159,0.0,0.0,302.54,9,1.37,8,17,0,0.0,0.0,5,1,515,High Risk,0
35,22877,Semi-Urban,69,3451.75,0.117,0.01,15,0.94,972.14,0.0,0,7,0.347,0.0,0.0,32.1,9,2.39,2,31,4,0.0,0.0,5,2,578,Medium Risk,0
29,30177,Semi-Urban,36,1031.95,0.066,0.43,51,0.59,500.29,0.0,0,1,0.052,0.0,0.0,0.0,0,1.55,9,45,6,0.78,0.32,6,0,564,Medium Risk,0
26,25548,Semi-Urban,64,54.01,0.181,0.36,7,0.89,1780.21,0.0,0,0,0.14,0.0,0.0,6.44,11,2.55,0,37,4,0.0,0.0,0,3,561,Medium Risk,0
27,34273,Semi-Urban,50,629.18,0.479,0.54,63,0.93,2108.34,0.0,0,1,0.139,18710.05,4.3,41.09,0,3.21,0,51,4,0.75,0.04,5,1,699,Low Risk,1
61,13636,Semi-Urban,0,835.92,0.082,0.8,38,0.94,756.98,0.63,8326,0,0.185,26384.29,4.7,667.68,1,1.8,2,52,5,0.8,0.24,8,2,684,Low Risk,1
34,22056,Urban,90,150.79,0.286,0.84,30,0.88,547.42,0.0,0,5,0.002,2824.84,5.0,91.55,10,4.52,10,14,1,0.61,0.2,9,0,674,Low Risk,1
55,23584,Urban,20,439.97,0.2,0.4,11,0.68,280.6,0.73,28976,1,0.012,28822.4,4.0,20.66,10,1.38,6,36,3,0.7,0.28,4,2,697,Low Risk,1
24,33911,Urban,52,141.52,0.115,0.43,32,0.69,1366.97,0.0,0,5,0.047,6233.49,4.9,0.0,0,4.17,7,57,5,0.78,0.34,6,2,709,Low Risk,1
30,3016,Urban,15,1532.59,0.117,0.15,57,0.66,2095.1,0.0,0,0,0.04,28096.39,3.7,40.02,11,2.73,3,48,3,0.79,0.67,2,1,635,Medium Risk,1
57,6191,Semi-Urban,107,379.34,0.438,0.05,11,0.68,701.9,0.0,0,1,0.066,0.0,0.0,1953.13,0,3.97,11,32,1,0.0,0.0,3,3,527,High Risk,0
59,3392,Semi-Urban,60,81.4,0.025,0.64,24,0.69,1205.53,0.69,48142,4,0.045,0.0,0.0,820.47,9,6.64,1,12,3,0.79,0.43,3,2,703,Low Risk,1
26,28000,Urban,53,546.63,0.271,0.06,37,0.66,485.93,0.58,7062,1,0.056,0.0,0.0,6256.04,2,2.95,6,6,4,0.0,0.0,5,2,555,Medium Risk,0
44,9272,Rural,39,871.78,0.092,0.73,47,0.82,1070.08,0.0,0,0,0.059,6493.14,4.3,725.48,8,2.06,8,18,4,0.0,0.0,2,1,621,Medium Risk,1
19,34873,Urban,25,310.37,0.068,0.54,81,0.41,137.07,0.0,0,3,0.026,0.0,0.0,6835.46,0,2.33,9,20,1,0.91,0.05,2,0,599,Medium Risk,0
22,19955,Rural,79,434.99,0.029,0.2,82,0.84,2285.75,0.52,11866,2,0.159,0.0,0.0,94.66,2,12.47,5,55,4,0.94,0.25,9,2,651,Low Risk,1
46,6631,Semi-Urban,91,225.04,0.083,0.54,54,0.74,1723.77,0.0,0,2,0.017,0.0,0.0,162.81,1,16.06,1,36,7,0.96,0.21,4,3,632,Medium Risk,1
54,9172,Semi-Urban,64,62.73,0.017,0.18,2,0.95,898.75,0.0,0,3,0.088,17425.22,4.5,625.59,4,2.68,8,57,2,0.0,0.0,1,2,637,Medium Risk,1
55,12312,Urban,99,203.96,0.24,0.44,68,0.58,2214.88,0.0,0,2,0.279,23325.87,3.7,0.0,0,3.84,6,8,6,0.87,0.01,0,2,636,Medium Risk,1
36,26561,Semi-Urban,73,458.36,0.072,0.8,34,0.64,539.03,0.85,9535,1,0.2,0.0,0.0,501.6,6,0.82,8,3,4,0.0,0.0,1,3,534,High Risk,0
25,27817,Semi-Urban,63,209.84,0.207,0.46,50,0.53,288.96,0.72,23657,4,0.019,0.0,0.0,385.83,5,3.74,10,30,0,0.85,0.58,8,1,646,Medium Risk,1
18,23281,Rural,42,639.65,0.111,0.15,26,0.76,2362.29,0.0,0,0,0.027,0.0,0.0,295.72,9,1.05,1,6,1,0.97,0.02,2,2,607,Medium Risk,1
39,31671,Semi-Urban,16,152.84,0.124,0.72,36,0.55,841.64,0.0,0,0,0.115,17853.76,4.3,98.88,4,2.75,9,12,1,0.0,0.0,2,3,574,Medium Risk,0
34,27507,Rural,58,165.35,0.068,0.19,84,0.73,2346.34,0.62,23455,5,0.08,0.0,0.0,134.31,2,13.16,3,39,3,0.97,0.64,0,3,669,Low Risk,1
24,21663,Urban,22,663.38,0.083,0.74,15,0.7,1630.27,0.0,0,5,0.027,0.0,0.0,105.6,6,1.0,5,54,3,0.0,0.0,1,0,583,Medium Risk,0
42,28364,Rural,6,319.33,0.031,0.48,24,0.91,2452.1,0.89,38344,0,0.011,139.02,3.9,92.52,11,1.82,9,35,6,0.0,0.0,5,1,610,Medium Risk,1
21,26835,Semi-Urban,43,149.3,0.197,0.45,32,0.68,1908.23,0.0,0,2,0.208,0.0,0.0,0.0,0,1.83,6,7,3,0.71,0.32,1,3,567,Medium Risk,0
53,11906,Rural,52,846.04,0.072,0.85,61,0.58,353.16,0.0,0,1,0.064,28889.75,3.0,137.66,1,0.84,2,25,0,0.46,0.13,9,2,702,Low Risk,1
23,32430,Urban,70,107.07,0.194,0.71,16,0.85,2145.35,0.0,0,3,0.025,2960.15,3.7,0.0,0,10.62,9,26,4,0.0,0.0,9,1,604,Medium Risk,1
48,30425,Semi-Urban,107,102.27,0.096,0.03,42,0.39,454.91,0.0,0,6,0.011,7003.46,3.0,3295.61,11,5.91,10,47,1,0.57,0.65,7,3,655,Low Risk,1
36,20159,Semi-Urban,78,8.2,0.011,0.3,29,0.91,1761.27,0.0,0,2,0.198,0.0,0.0,0.0,0,27.35,10,25,4,0.0,0.0,5,1,524,High Risk,0
61,31602,Rural,33,125.87,0.238,0.87,40,0.67,1300.98,0.0,0,6,0.038,25736.39,4.0,1358.05,8,1.66,4,44,3,0.0,0.0,1,2,709,Low Risk,1
56,26253,Urban,45,1176.69,0.085,0.02,3,0.48,1798.54,0.0,0,0,0.014,2916.1,4.5,2170.89,7,0.76,10,41,7,0.82,0.37,9,0,645,Medium Risk,1
44,21631,Rural,108,20.35,0.237,0.55,65,0.88,1935.97,0.81,211,5,0.065,0.0,0.0,4747.07,8,11.49,3,13,1,0.73,0.05,5,2,711,Low Risk,1
27,26472,Urban,67,78.08,0.106,0.73,59,0.84,2028.8,0.4,4796,9,0.263,0.0,0.0,396.22,6,3.12,4,19,3,0.93,0.28,1,1,665,Low Risk,1
43,19462,Rural,77,414.42,0.059,0.62,8,0.61,2103.95,0.0,0,5,0.053,17919.06,4.8,608.34,4,2.81,5,41,5,0.0,0.0,0,2,651,Low Risk,1
36,11080,Rural,77,16.55,0.32,0.76,30,0.69,2133.34,0.84,23404,2,0.069,0.0,0.0,186.04,3,19.65,5,44,0,0.0,0.0,4,3,622,Medium Risk,1
56,10099,Rural,15,132.58,0.054,0.73,88,0.79,1090.18,0.0,0,4,0.018,28728.45,3.7,114.62,7,5.31,6,27,1,0.63,0.11,4,1,660,Low Risk,1
20,23310,Semi-Urban,70,962.02,0.096,0.69,68,0.7,2234.15,0.0,0,4,0.019,0.0,0.0,0.0,0,11.07,5,7,3,0.0,0.0,7,2,576,Medium Risk,0
30,28431,Semi-Urban,95,2840.2,0.126,0.82,23,0.71,1826.99,0.0,0,0,0.008,0.0,0.0,88.25,0,2.4,5,55,3,0.45,0.15,3,2,600,Medium Risk,1
45,26724,Rural,18,346.64,0.048,0.65,23,0.73,2113.53,0.0,0,5,0.154,0.0,0.0,0.0,0,2.17,3,51,6,0.92,0.44,1,2,618,Medium Risk,1
37,34186,Urban,1,80.5,0.094,0.4,44,0.74,2474.06,0.0,0,4,0.379,0.0,0.0,544.38,6,3.11,1,4,5,0.7,0.58,6,0,552,Medium Risk,0
45,17916,Semi-Urban,9,77.31,0.032,0.47,36,0.71,379.4,0.0,0,1,0.014,0.0,0.0,72.81,0,8.76,9,52,3,0.0,0.0,2,0,473,High Risk,0
25,33111,Semi-Urban,49,291.16,0.342,0.72,57,0.79,989.39,0.0,0,2,0.415,22463.63,3.7,93.85,4,4.72,6,52,6,0.83,0.46,2,0,648,Medium Risk,1
58,10083,Rural,80,342.8,0.136,0.88,82,0.8,2035.71,0.65,42693,3,0.118,0.0,0.0,0.0,0,7.16,6,50,0,0.89,0.29,7,0,692,Low Risk,1
56,34168,Urban,100,2274.5,0.107,0.27,22,0.82,307.13,0.0,0,4,0.017,0.0,0.0,143.95,2,0.33,10,12,4,0.0,0.0,2,2,572,Medium Risk,0
18,25614,Semi-Urban,11,784.44,0.036,0.34,34,0.85,1397.87,0.0,0,0,0.178,0.0,0.0,443.04,10,0.68,2,1,4,0.84,0.09,1,0,592,Medium Risk,0
20,29724,Rural,69,270.68,0.169,0.93,62,0.78,2160.16,0.0,0,6,0.172,5650.61,4.1,436.35,0,0.52,4,47,4,0.0,0.0,9,2,664,Low Risk,1
30,12223,Urban,21,163.65,0.027,0.58,5,0.53,145.58,0.0,0,4,0.179,0.0,0.0,0.0,0,3.07,5,13,0,0.0,0.0,8,3,514,High Risk,0
45,7940,Rural,31,9114.79,0.038,0.18,5,0.84,2354.85,0.0,0,6,0.021,5360.92,4.0,277.3,7,1.11,9,48,5,0.0,0.0,7,3,698,Low Risk,1
42,22655,Urban,104,519.01,0.047,0.66,29,0.91,2447.55,0.0,0,0,0.241,25350.78,4.7,406.76,8,24.28,8,58,4,0.0,0.0,1,3,627,Medium Risk,1
50,31152,Semi-Urban,83,109.67,0.007,0.99,0,0.59,873.47,0.0,0,4,0.198,19715.67,4.1,0.0,0,4.39,2,2,7,0.0,0.0,7,1,670,Low Risk,1
55,31758,Urban,0,186.88,0.027,0.82,62,0.64,1940.3,0.0,0,0,0.147,13393.02,3.3,235.45,5,5.57,2,15,7,0.93,0.45,4,3,626,Medium Risk,1
23,33762,Urban,53,85.38,0.106,0.75,7,0.61,405.22,0.0,0,1,0.248,0.0,0.0,326.74,0,1.51,4,8,4,0.95,0.11,9,1,603,Medium Risk,1
61,6456,Rural,110,13.66,0.176,0.21,27,0.49,1954.87,0.0,0,1,0.105,0.0,0.0,57.77,4,1.46,1,38,0,0.79,0.05,9,0,571,Medium Risk,0
49,10788,Semi-Urban,116,356.09,0.024,0.88,88,0.77,1255.65,0.0,0,8,0.031,12862.18,3.1,817.02,1,21.14,2,1,6,0.0,0.0,3,3,724,Low Risk,1
38,31082,Semi-Urban,57,2077.55,0.178,0.53,32,0.65,2164.66,0.71,17491,0,0.003,18581.15,4.2,366.89,0,26.64,5,10,1,0.0,0.0,9,3,700,Low Risk,1
33,27983,Urban,69,34.58,0.193,0.89,52,0.77,610.26,0.58,8175,1,0.211,0.0,0.0,182.12,2,6.79,2,23,7,0.93,0.01,4,3,660,Low Risk,1
38,27034,Semi-Urban,82,261.47,0.224,0.33,37,0.74,1714.38,0.0,0,2,0.239,0.0,0.0,68.83,10,0.59,0,42,3,0.95,0.02,9,0,628,Medium Risk,1
28,5711,Semi-Urban,17,104.76,0.207,0.06,51,0.67,1986.69,0.0,0,1,0.321,0.0,0.0,680.42,9,2.93,6,28,3,0.82,0.4,4,3,522,High Risk,0
54,14280,Semi-Urban,5,457.51,0.092,0.48,77,0.8,585.98,0.0,0,5,0.05,0.0,0.0,78.53,4,6.13,6,13,7,0.0,0.0,0,3,528,High Risk,0
53,21052,Urban,44,198.98,0.082,0.27,10,0.76,2063.89,0.0,0,1,0.029,0.0,0.0,0.0,0,3.57,1,47,0,0.0,0.0,4,2,572,Medium Risk,0
52,19531,Rural,96,47.84,0.105,0.72,1,0.8,2399.17,0.68,37088,8,0.433,0.0,0.0,5927.0,6,0.54,4,39,4,0.9,0.11,6,2,728,Low Risk,1
36,25804,Semi-Urban,22,75.39,0.128,0.96,52,0.67,1578.59,0.0,0,5,0.281,16682.5,3.9,2270.46,5,28.49,8,54,5,0.93,0.06,7,1,686,Low Risk,1
37,31903,Semi-Urban,22,90.35,0.207,0.69,67,0.91,1983.64,0.7,21896,7,0.05,0.0,0.0,422.13,8,1.94,2,59,2,0.85,0.57,7,2,674,Low Risk,1
35,15089,Urban,25,1228.05,0.019,0.89,76,0.69,1378.2,0.0,0,8,0.194,4902.99,5.0,1028.98,5,1.17,7,58,4,0.77,0.57,1,0,686,Low Risk,1
58,13142,Rural,76,1155.06,0.099,0.45,6,0.62,1535.45,0.91,28460,6,0.212,0.0,0.0,0.0,0,4.35,3,21,7,0.8,0.32,9,0,710,Low Risk,1
31,19749,Semi-Urban,6,168.41,0.11,0.77,66,0.73,132.05,0.0,0,1,0.067,0.0,0.0,56.22,3,14.65,2,46,2,0.87,0.03,0,3,563,Medium Risk,0
32,18587,Semi-Urban,78,1067.81,0.121,0.84,8,0.71,1358.29,0.87,41361,3,0.247,6293.59,4.0,492.38,6,7.49,1,47,3,0.0,0.0,3,2,711,Low Risk,1
48,12866,Urban,43,198.78,0.066,0.71,77,0.82,1481.35,0.72,47617,0,0.072,0.0,0.0,0.0,0,1.2,8,33,5,0.0,0.0,2,1,632,Medium Risk,1
18,7531,Rural,26,165.34,0.059,0.51,62,0.91,1708.11,0.36,19631,0,0.078,0.0,0.0,51.53,1,1.02,10,35,0,0.0,0.0,7,1,569,Medium Risk,0
20,15686,Urban,25,262.05,0.138,0.63,10,0.49,506.54,0.0,0,5,0.03,0.0,0.0,31.02,5,0.5,4,32,5,0.0,0.0,5,1,542,High Risk,0
33,8330,Rural,96,344.4,0.132,0.7,36,0.73,679.3,0.0,0,1,0.039,6490.26,3.3,257.26,4,3.35,8,38,7,0.8,0.32,4,3,637,Medium Risk,1
40,8510,Semi-Urban,78,125.65,0.13,0.25,13,0.79,1914.41,0.64,44661,6,0.056,29342.76,4.3,1789.48,5,2.79,7,42,4,0.78,0.37,8,0,796,Very Low Risk,1
28,30122,Urban,35,251.2,0.068,0.81,18,0.79,502.33,0.0,0,5,0.003,29022.79,3.0,0.0,0,7.49,2,17,0,0.73,0.26,5,3,715,Low Risk,1
29,34259,Rural,108,629.41,0.081,0.95,7,0.52,1098.46,0.82,42349,1,0.26,368.81,4.6,297.11,1,2.26,3,21,4,0.76,0.69,5,0,723,Low Risk,1
27,28138,Urban,54,285.84,0.008,0.47,6,0.63,701.18,0.0,0,0,0.067,0.0,0.0,0.0,0,11.87,11,24,4,0.85,0.53,0,3,569,Medium Risk,0
49,31138,Rural,63,257.58,0.058,0.7,58,0.45,1408.44,0.0,0,5,0.053,0.0,0.0,0.0,0,8.63,5,36,5,0.92,0.58,8,0,633,Medium Risk,1
33,30065,Rural,90,442.75,0.018,0.74,62,0.87,2468.49,0.99,29376,4,0.154,0.0,0.0,208.55,10,2.16,10,4,4,0.0,0.0,1,1,605,Medium Risk,1
25,32956,Rural,56,544.6,0.205,0.66,6,0.86,2144.89,0.0,0,0,0.056,18211.89,4.6,2644.2,9,6.63,9,31,2,0.0,0.0,0,0,658,Low Risk,1
55,11964,Urban,68,226.98,0.066,0.55,54,0.38,746.74,0.71,44192,1,0.385,0.0,0.0,0.0,0,16.93,11,51,0,0.87,0.08,6,2,598,Medium Risk,0
29,9493,Rural,60,138.52,0.137,0.88,2,0.67,984.67,0.0,0,0,0.026,2899.91,3.2,1930.89,1,1.71,4,48,3,0.0,0.0,4,2,637,Medium Risk,1
41,29613,Semi-Urban,1,307.06,0.09,0.45,66,0.9,2304.72,0.43,15076,1,0.445,0.0,0.0,1280.71,2,3.62,9,35,1,0.84,0.18,5,1,549,High Risk,0
45,30999,Rural,54,36.13,0.104,0.06,17,0.7,2255.91,0.87,37990,4,0.158,0.0,0.0,4111.04,10,3.55,9,8,2,0.9,0.07,3,1,699,Low Risk,1
25,13759,Semi-Urban,96,190.11,0.026,0.84,44,0.95,485.27,0.0,0,8,0.378,0.0,0.0,0.0,0,3.13,2,13,3,0.53,0.14,7,3,624,Medium Risk,1
45,8439,Rural,79,12.61,0.07,0.67,35,0.31,2090.25,0.0,0,0,0.028,9298.98,4.6,23973.02,5,9.99,4,31,0,0.92,0.4,6,2,720,Low Risk,1
53,17473,Semi-Urban,86,32.75,0.231,0.85,15,0.68,814.26,0.0,0,7,0.029,0.0,0.0,18.45,9,10.82,4,8,7,0.82,0.23,0,1,634,Medium Risk,1
43,12765,Semi-Urban,37,27.35,0.19,0.14,78,0.51,1405.13,0.0,0,4,0.087,19452.26,3.2,0.0,0,6.73,8,22,1,0.79,0.11,5,3,629,Medium Risk,1
25,31270,Urban,118,859.91,0.276,0.03,28,0.91,112.24,0.0,0,3,0.159,0.0,0.0,0.0,0,6.42,3,44,1,0.0,0.0,2,3,551,Medium Risk,0
45,16279,Rural,79,248.83,0.284,0.93,58,0.85,2496.62,0.0,0,2,0.063,21262.48,3.8,0.0,0,2.55,7,47,0,0.0,0.0,7,2,622,Medium Risk,1
45,9511,Semi-Urban,77,53.81,0.107,0.15,17,0.67,1926.63,0.0,0,2,0.026,1177.82,4.6,0.0,0,6.24,3,51,2,0.96,0.47,5,0,668,Low Risk,1
54,14483,Semi-Urban,28,441.1,0.111,0.81,48,0.57,680.16,0.0,0,3,0.04,15493.43,3.8,82.29,11,1.24,9,44,5,0.83,0.01,5,3,658,Low Risk,1
58,26888,Rural,25,801.42,0.072,0.82,45,0.62,1741.11,0.73,41208,0,0.071,0.0,0.0,3156.45,1,53.44,1,8,5,0.43,0.53,4,2,694,Low Risk,1
53,20630,Semi-Urban,34,450.42,0.099,0.71,82,0.82,803.94,0.0,0,8,0.165,0.0,0.0,279.75,6,17.29,2,20,6,0.0,0.0,7,3,609,Medium Risk,1
44,31295,Urban,78,195.11,0.147,0.13,28,0.91,314.69,0.0,0,0,0.032,0.0,0.0,1050.69,0,11.66,3,43,4,0.0,0.0,5,3,573,Medium Risk,0
34,23223,Semi-Urban,66,323.43,0.209,0.67,69,0.55,1120.74,0.0,0,3,0.024,0.0,0.0,200.5,5,6.74,7,31,7,0.88,0.1,6,1,594,Medium Risk,0
26,27935,Semi-Urban,86,721.83,0.217,0.89,49,0.64,1572.93,0.0,0,2,0.005,26925.3,3.4,97.07,8,6.75,8,43,4,0.0,0.0,8,1,634,Medium Risk,1
50,32592,Semi-Urban,28,139.34,0.101,0.43,54,0.88,315.47,0.8,13885,3,0.029,0.0,0.0,1540.65,7,0.83,11,9,4,0.95,0.22,5,1,644,Medium Risk,1
37,5376,Urban,33,253.62,0.128,0.41,26,0.76,1344.18,0.0,0,0,0.063,29414.22,4.0,521.65,5,1.27,11,28,7,0.0,0.0,5,2,636,Medium Risk,1
30,22393,Urban,96,179.71,0.099,0.44,6,0.93,1335.67,0.0,0,3,0.105,0.0,0.0,555.9,5,1.44,5,33,3,0.76,0.22,8,3,629,Medium Risk,1
45,34182,Urban,40,35.3,0.123,0.08,82,0.69,1608.75,0.52,5628,2,0.351,214.76,3.5,165.15,5,4.75,7,56,0,0.62,0.54,5,2,618,Medium Risk,1
46,30569,Rural,40,735.01,0.082,0.89,80,0.88,687.15,0.0,0,3,0.039,3234.99,3.2,315.64,7,3.38,11,21,2,0.0,0.0,6,3,617,Medium Risk,1
30,28538,Urban,22,2889.17,0.155,0.87,40,0.24,149.54,0.0,0,2,0.126,10653.35,3.7,0.0,0,10.09,9,4,7,0.0,0.0,3,3,584,Medium Risk,0
52,14824,Semi-Urban,70,85.75,0.05,1.0,10,0.68,879.66,0.73,47639,1,0.061,0.0,0.0,0.0,0,1.71,4,10,5,0.79,0.68,4,1,672,Low Risk,1
23,21211,Rural,2,776.83,0.072,0.59,4,0.71,1056.59,0.0,0,6,0.078,0.0,0.0,422.93,8,12.51,4,57,0,0.82,0.28,7,1,606,Medium Risk,1
35,9979,Urban,57,89.09,0.202,0.75,65,0.82,1625.78,0.0,0,0,0.163,0.0,0.0,1026.62,9,1.97,7,27,5,0.0,0.0,9,3,553,Medium Risk,0
22,29189,Semi-Urban,31,286.96,0.161,0.2,55,0.41,2332.41,0.0,0,1,0.05,22283.52,3.0,0.0,0,2.95,3,23,1,0.0,0.0,9,3,586,Medium Risk,0
42,12832,Rural,30,1494.6,0.061,0.67,11,0.85,588.13,0.64,15171,6,0.015,0.0,0.0,0.0,0,10.97,2,33,3,0.0,0.0,4,0,659,Low Risk,1
19,29792,Rural,81,131.04,0.277,0.65,41,0.64,1749.6,0.58,19512,2,0.213,5618.17,3.3,0.0,0,7.42,9,52,2,0.99,0.18,3,0,667,Low Risk,1
27,15504,Rural,42,240.42,0.006,0.9,74,0.91,333.76,0.0,0,5,0.035,0.0,0.0,686.76,7,1.28,1,41,1,0.0,0.0,7,3,634,Medium Risk,1
47,27953,Rural,6,28.17,0.11,0.83,9,0.96,557.49,0.46,15019,1,0.175,21380.75,4.0,964.59,0,12.99,11,39,4,0.91,0.64,4,2,677,Low Risk,1
22,31790,Rural,104,110.27,0.105,0.94,27,0.4,1321.92,0.8,3914,1,0.479,0.0,0.0,115.16,5,4.9,7,51,7,0.5,0.26,1,0,509,High Risk,0
50,23669,Semi-Urban,0,24.84,0.243,0.87,6,0.71,1800.11,0.0,0,8,0.006,25140.79,3.5,239.97,5,0.53,11,9,5,0.0,0.0,9,3,587,Medium Risk,0
18,9910,Rural,60,409.53,0.042,0.87,13,0.53,2160.56,0.0,0,1,0.181,0.0,0.0,945.83,8,1.93,11,25,4,0.0,0.0,7,3,513,High Risk,0
35,27945,Urban,13,663.79,0.09,0.06,76,0.59,1885.37,0.0,0,1,0.077,0.0,0.0,40.18,8,2.98,4,42,4,0.76,0.31,7,0,544,High Risk,0
49,17089,Rural,51,187.55,0.06,0.85,68,0.95,136.85,0.0,0,1,0.091,6536.64,3.9,768.42,4,1.39,11,40,0,0.89,0.03,6,3,714,Low Risk,1
28,5196,Semi-Urban,95,344.83,0.048,0.61,60,0.68,1741.44,0.0,0,0,0.164,0.0,0.0,49.05,0,17.16,5,6,1,0.0,0.0,8,2,515,High Risk,0
38,23131,Semi-Urban,5,165.53,0.136,0.38,50,0.87,2079.18,0.0,0,6,0.009,26354.3,3.8,0.0,0,3.08,8,43,2,0.95,0.41,8,0,668,Low Risk,1
43,28227,Urban,102,595.06,0.106,0.06,41,0.58,1361.28,0.0,0,0,0.192,0.0,0.0,77.44,10,7.1,2,6,1,0.0,0.0,3,2,513,High Risk,0
42,8978,Rural,9,285.82,0.218,0.68,7,0.7,2417.44,0.46,31863,0,0.073,18662.89,4.1,814.29,0,5.51,3,47,6,0.0,0.0,6,3,650,Low Risk,1
39,24991,Urban,70,22.58,0.429,0.33,49,0.68,110.35,0.0,0,3,0.07,1947.36,3.1,21448.02,6,9.08,11,56,2,0.0,0.0,0,1,590,Medium Risk,0
44,20153,Rural,89,755.95,0.222,0.47,0,0.68,2064.78,0.26,13891,6,0.036,16575.16,3.5,0.0,0,23.88,1,50,3,0.85,0.24,0,3,702,Low Risk,1
30,29997,Rural,97,153.32,0.1,0.68,68,0.71,903.57,0.0,0,2,0.069,0.0,0.0,446.21,10,8.81,5,47,3,0.0,0.0,2,0,549,High Risk,0
50,3780,Urban,29,53.28,0.023,0.91,10,0.27,1661.08,0.74,11760,6,0.18,0.0,0.0,1768.9,3,25.6,8,14,2,0.85,0.65,5,2,630,Medium Risk,1
51,12908,Rural,99,144.5,0.051,0.83,47,0.9,1764.36,0.0,0,8,0.01,11033.87,3.3,870.55,8,9.05,11,45,1,0.0,0.0,9,3,661,Low Risk,1
58,9303,Rural,20,24.97,0.084,0.45,9,0.78,835.0,0.78,36566,3,0.055,0.0,0.0,145.64,2,5.11,1,44,6,0.69,0.2,7,2,676,Low Risk,1
52,17686,Semi-Urban,59,54.61,0.042,0.39,14,0.51,2489.02,0.83,21621,4,0.017,11833.3,4.5,0.0,0,6.18,4,2,2,0.72,0.36,4,2,725,Low Risk,1
