borrower_id,age,borrower_type,state,household_size,income_month_1,income_month_2,income_month_3,income_month_4,income_month_5,income_month_6,employment_type,months_at_current_job,num_income_sources,upi_transactions_per_month,upi_avg_transaction_amount,upi_months_active,mobile_wallet_used,utility_bills_paid,utility_bills_total,rent_paid_on_time_months,total_rental_months,same_number_since_year,avg_monthly_recharge_amount,recharge_frequency_per_month,ecomm_orders_per_month,ecomm_return_rate,prepaid_orders_ratio,survey_q1,survey_q2,survey_q3,survey_q4,survey_q5,survey_q6,survey_q7,survey_q8,loan_amount_requested,loan_purpose,loan_tenure_months,default_probability,defaulted
B01673,31,migrant,Tamil Nadu,3,17203.95,26556.87,16612.94,24807.85,19722.53,29997.35,self-employed,8,3,29.4,1763.47,11.0,0.0,11,22,13.0,18.0,2017.0,623.25,1.26,8.7,0.357,0.15229482749466214,4.0,3.0,3.0,2.0,2.0,2.0,4.0,2.0,333900.0,education,10,0.3514,0
B01674,31,gig,Delhi,2,13854.16,2000.0,10812.71,47026.01,33805.8,45151.69,salaried-gig,24,4,81.8,2274.36,35.0,0.0,13,20,,,2014.0,684.99,2.67,10.4,0.255,0.8651143922232257,4.0,3.0,3.0,,4.0,,2.0,3.0,110400.0,consumption,60,0.2242,0
B01675,31,gig,Delhi,5,48105.14,56139.8,26426.44,43184.42,60736.09,26654.65,salaried-gig,26,4,64.1,3177.29,13.0,1.0,14,16,13.0,20.0,2015.0,638.5,2.42,9.1,0.128,0.9808248164372911,5.0,4.0,2.0,3.0,5.0,4.0,2.0,4.0,205500.0,consumption,52,0.1659,0
B01676,27,migrant,Maharashtra,2,15917.3,14682.31,21815.57,14072.6,17070.0,18524.64,salaried-gig,13,2,5.8,885.54,10.0,0.0,8,15,1.0,6.0,2021.0,488.16,0.88,4.3,0.371,0.22456935056333008,3.0,2.0,3.0,,2.0,3.0,4.0,3.0,53000.0,business,49,0.4471,0
B01677,33,gig,Maharashtra,3,28119.74,31952.62,33552.78,37657.04,28252.24,39147.72,daily-wage,20,3,44.5,2322.69,14.0,1.0,5,11,4.0,7.0,2016.0,531.01,1.98,6.1,0.274,0.2360812348969268,4.0,3.0,2.0,4.0,3.0,,3.0,4.0,405500.0,business,54,0.3892,0
B01678,30,gig,Delhi,5,23525.75,26053.64,56543.9,34232.44,20013.4,28804.66,self-employed,28,4,87.0,2721.79,16.0,1.0,18,20,10.0,14.0,2017.0,593.84,2.78,12.2,0.211,0.926568979310566,4.0,3.0,2.0,4.0,4.0,4.0,3.0,4.0,295600.0,consumption,31,0.3428,0
B01679,35,migrant,Delhi,3,19986.85,30110.36,24715.39,29478.59,29491.67,28624.42,salaried-gig,12,3,41.9,1814.51,17.0,1.0,8,11,,,2014.0,597.45,1.16,6.1,0.283,0.6187262594223844,4.0,3.0,2.0,,2.0,2.0,3.0,3.0,180200.0,education,55,0.2547,0
B01680,39,rural,Uttar Pradesh,4,18535.75,16340.79,25873.47,15102.02,12381.4,26593.56,seasonal,53,3,86.7,2879.9,32.0,1.0,16,19,11.0,13.0,2014.0,430.64,2.72,0.0,,,4.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,316600.0,education,24,0.12,0
B01681,32,gig,Telangana,2,26254.36,21414.21,10921.6,12259.16,20034.19,30950.7,salaried-gig,23,3,43.9,1468.87,16.0,0.0,2,6,7.0,21.0,2018.0,578.37,0.94,7.3,0.365,0.8166316989356661,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,106900.0,business,35,0.3011,0
B01682,28,gig,Telangana,5,17696.73,39169.66,19972.04,23695.89,15358.72,34408.52,salaried-gig,13,4,50.8,1978.6,7.0,0.0,4,17,,,2018.0,582.59,1.35,7.4,0.276,0.7329567889918165,4.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,297600.0,consumption,8,0.5323,0
B01683,33,migrant,Delhi,2,28510.37,29135.68,24503.98,29828.17,27170.81,17478.33,daily-wage,15,3,67.8,2360.32,13.0,0.0,6,8,5.0,7.0,2015.0,493.07,1.83,6.4,0.206,0.503905815195649,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,290800.0,education,49,0.263,0
B01684,33,migrant,Karnataka,1,28025.8,23313.27,16068.53,27462.91,34113.59,34794.21,salaried-gig,10,3,33.3,1596.5,,1.0,4,17,15.0,19.0,2016.0,617.28,2.26,6.0,0.315,0.763446141974899,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,372000.0,medical,38,0.2148,0
B01685,39,gig,Telangana,2,33111.25,22480.74,24289.21,34625.98,39073.51,57404.54,salaried-gig,22,3,72.0,1960.76,16.0,1.0,14,21,2.0,7.0,2015.0,612.12,1.99,9.9,0.128,0.8780523661467563,3.0,4.0,3.0,4.0,5.0,,2.0,4.0,291700.0,consumption,42,0.3842,0
B01686,50,rural,Uttar Pradesh,7,13002.14,9392.25,17256.37,10264.75,11706.11,13743.17,self-employed,32,3,36.8,2213.1,20.0,0.0,1,6,6.0,15.0,2017.0,384.12,1.6,0.0,,,2.0,3.0,2.0,2.0,2.0,3.0,4.0,3.0,254100.0,consumption,52,0.5758,0
B01687,28,migrant,Maharashtra,3,27926.62,40325.68,34950.87,35114.09,38441.4,36500.33,daily-wage,13,4,86.1,3349.94,30.0,1.0,6,9,17.0,18.0,2015.0,477.11,2.61,12.0,0.106,0.9860646525356416,4.0,4.0,2.0,4.0,3.0,5.0,2.0,4.0,219800.0,medical,58,0.0932,0
B01688,32,gig,Karnataka,4,32933.73,31415.91,26994.41,41607.9,27177.8,11751.96,salaried-gig,22,3,39.3,1703.57,12.0,1.0,6,8,2.0,7.0,2017.0,460.48,1.92,5.7,0.378,0.9335892815992091,3.0,2.0,3.0,3.0,3.0,4.0,2.0,4.0,91000.0,agriculture,44,0.3898,0
B01689,27,gig,Maharashtra,4,29445.71,29559.44,30989.47,52761.16,40390.96,7085.15,salaried-gig,17,3,43.8,1829.21,14.0,1.0,4,6,7.0,23.0,2020.0,557.25,2.19,7.3,0.343,0.3241851190127562,2.0,3.0,4.0,2.0,2.0,,5.0,3.0,142200.0,education,60,0.4896,0
B01690,22,gig,Karnataka,3,22849.89,37051.45,13655.69,36314.16,40165.89,40574.34,salaried-gig,25,3,64.4,2132.8,13.0,0.0,4,6,,,2020.0,717.82,2.16,10.7,0.332,0.6562934118550438,3.0,4.0,3.0,4.0,4.0,3.0,2.0,5.0,400900.0,consumption,39,0.2497,0
B01691,55,rural,Rajasthan,7,10161.25,5497.98,11280.73,8963.44,6252.5,17290.82,seasonal,18,1,,,,,1,17,,,2020.0,151.8,0.5,1.8,0.424,0.04992517458581744,1.0,1.0,3.0,2.0,3.0,3.0,5.0,2.0,85000.0,agriculture,8,0.6977,1
B01692,48,rural,Uttar Pradesh,6,11609.52,10671.77,22357.81,9993.9,12858.16,19563.38,seasonal,25,2,,,,,4,17,2.0,13.0,2018.0,444.46,1.19,0.0,,,4.0,3.0,4.0,2.0,2.0,,2.0,3.0,47400.0,medical,59,0.6394,1
B01693,34,gig,Karnataka,4,20979.73,23690.7,24050.84,38976.53,28626.96,40910.81,self-employed,13,4,94.8,1364.99,14.0,1.0,11,21,15.0,19.0,2017.0,632.4,1.44,7.2,0.318,0.427489481984198,4.0,3.0,2.0,3.0,3.0,2.0,3.0,2.0,192200.0,medical,26,0.4173,0
B01694,28,migrant,Tamil Nadu,4,21399.2,25211.59,25489.79,22038.48,25527.39,22100.57,self-employed,9,3,46.4,1701.83,12.0,1.0,13,20,9.0,15.0,2020.0,517.73,1.41,10.4,0.314,0.46265694773377236,2.0,2.0,4.0,2.0,4.0,,3.0,3.0,306300.0,consumption,38,0.3717,0
B01695,29,gig,Maharashtra,2,24536.73,17136.68,33530.51,19634.39,10469.7,17376.44,salaried-gig,24,4,88.8,2359.08,21.0,1.0,13,21,,,2018.0,601.93,2.2,12.9,0.216,0.6347550235529693,5.0,3.0,4.0,,3.0,,2.0,3.0,142600.0,business,15,0.3415,0
B01696,48,rural,Rajasthan,5,8384.83,11748.82,18252.87,11898.92,10146.52,16716.96,daily-wage,26,2,26.4,1483.97,16.0,0.0,2,18,10.0,24.0,2018.0,198.51,1.32,0.0,,,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,114500.0,agriculture,12,0.4526,0
B01697,26,gig,Tamil Nadu,5,29454.55,56904.28,41420.11,36049.09,33252.75,25372.78,salaried-gig,25,4,55.9,2985.09,20.0,0.0,18,23,6.0,7.0,,573.95,2.22,13.0,0.301,0.7843649376887956,3.0,3.0,3.0,4.0,4.0,4.0,2.0,3.0,72400.0,consumption,59,0.3032,0
B01698,31,gig,Delhi,2,12542.91,5766.47,11657.36,21539.25,10965.69,16651.66,salaried-gig,2,2,0.1,289.73,0.0,0.0,0,13,1.0,16.0,2024.0,370.23,0.67,0.0,,,1.0,2.0,5.0,1.0,1.0,2.0,5.0,2.0,492500.0,consumption,54,0.8405,1
B01699,35,rural,Bihar,5,6882.98,7846.69,12326.81,8797.35,9087.07,15931.73,self-employed,17,1,,,,,3,9,,,2020.0,262.68,1.04,2.7,0.421,0.24633282041391055,2.0,3.0,2.0,4.0,3.0,2.0,4.0,2.0,105200.0,agriculture,58,0.6275,1
B01700,31,gig,Tamil Nadu,2,36640.4,29935.55,19417.53,13944.35,10893.48,15187.82,daily-wage,10,3,57.7,1903.85,13.0,1.0,4,19,4.0,9.0,2018.0,482.01,1.53,9.9,0.379,0.6103710720184353,3.0,3.0,4.0,3.0,2.0,3.0,3.0,3.0,48000.0,business,27,0.4748,0
B01701,37,gig,Maharashtra,4,14395.33,25675.79,19129.72,20937.02,40501.9,10345.73,self-employed,6,2,49.7,917.42,1.0,1.0,4,17,6.0,20.0,2019.0,365.47,1.26,6.3,0.442,0.17549823848300095,3.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,363100.0,business,13,0.5336,0
B01702,32,gig,Tamil Nadu,5,19987.66,7191.84,35629.86,20355.56,18061.7,38794.75,salaried-gig,17,3,62.9,2419.44,15.0,1.0,15,21,9.0,16.0,2017.0,551.08,2.1,8.2,0.274,0.46181530999352305,2.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,237200.0,business,48,0.3493,0
B01703,22,migrant,Tamil Nadu,2,13680.8,18007.64,16563.0,21576.48,19951.62,18131.57,daily-wage,1,2,26.2,1579.03,13.0,0.0,2,11,4.0,16.0,2023.0,472.59,1.18,6.5,0.423,0.38517745347827365,2.0,2.0,4.0,3.0,2.0,2.0,4.0,1.0,177200.0,medical,50,0.5221,0
B01704,30,migrant,Gujarat,3,11189.76,13801.23,17229.4,15295.92,16015.16,17793.55,daily-wage,4,1,16.4,,3.0,0.0,2,19,3.0,15.0,2021.0,458.29,0.52,2.4,0.447,0.049906481481421815,2.0,2.0,4.0,1.0,2.0,,5.0,2.0,353900.0,business,45,0.4167,0
B01705,22,migrant,Maharashtra,4,32182.41,27500.99,37315.25,27393.36,36704.08,28108.73,daily-wage,10,4,76.9,2996.77,21.0,1.0,7,21,21.0,22.0,,710.42,2.15,15.4,0.174,0.9249321108663846,4.0,4.0,2.0,4.0,3.0,5.0,3.0,4.0,354000.0,consumption,59,0.4881,0
B01706,51,rural,Madhya Pradesh,7,12683.63,16000.48,18553.01,8492.25,15271.77,19260.75,seasonal,33,3,,,,,9,16,,,,430.22,1.51,4.5,0.26,0.8566737383552644,3.0,3.0,4.0,3.0,3.0,3.0,3.0,3.0,126600.0,medical,10,0.5418,0
B01707,46,rural,Uttar Pradesh,7,12757.42,11186.56,23837.05,13582.6,10805.77,23341.92,seasonal,32,2,59.4,1635.37,22.0,0.0,7,15,10.0,24.0,2018.0,360.71,1.78,0.0,,,3.0,3.0,4.0,2.0,3.0,2.0,2.0,2.0,401900.0,agriculture,17,0.5779,0
B01708,29,migrant,Delhi,2,26498.3,25274.06,24300.61,23767.83,26424.25,29691.72,daily-wage,13,2,79.9,2767.66,28.0,0.0,5,18,12.0,24.0,2019.0,515.92,1.84,4.9,0.311,0.40281969322908723,3.0,2.0,4.0,3.0,3.0,4.0,3.0,3.0,184300.0,education,40,0.4323,0
B01709,35,gig,Maharashtra,2,36699.65,39796.46,47082.81,37739.25,35334.86,61791.77,salaried-gig,34,4,85.8,2776.25,32.0,1.0,11,20,6.0,6.0,2010.0,756.46,2.94,15.9,0.262,0.8295997888810258,4.0,4.0,2.0,4.0,5.0,5.0,2.0,4.0,325900.0,business,19,0.2677,0
B01710,54,rural,Uttar Pradesh,6,18981.38,16110.44,26662.16,16676.19,13292.93,26354.58,seasonal,39,4,68.7,2608.65,30.0,1.0,12,20,,,2015.0,383.28,2.18,0.0,,,4.0,4.0,2.0,3.0,4.0,5.0,3.0,3.0,432100.0,business,40,0.5061,0
B01711,34,gig,Tamil Nadu,4,24738.5,37822.1,45214.9,21881.67,32070.53,46052.4,self-employed,19,4,64.7,2196.49,11.0,0.0,5,9,,,2015.0,468.61,1.42,7.8,0.197,0.8714602082581415,3.0,4.0,1.0,,3.0,3.0,2.0,4.0,157900.0,business,12,0.431,0
B01712,44,rural,Uttar Pradesh,5,11204.29,15204.71,24686.66,10354.7,13353.42,25031.42,daily-wage,31,4,44.3,2667.85,15.0,0.0,4,19,10.0,18.0,2017.0,392.89,2.1,4.2,0.135,0.5982328144836542,3.0,4.0,3.0,3.0,4.0,2.0,2.0,3.0,87900.0,agriculture,23,0.4778,0
B01713,22,migrant,Delhi,3,26441.65,22783.92,25156.5,28082.06,28089.92,30544.25,daily-wage,8,3,73.8,2487.91,14.0,0.0,16,22,4.0,13.0,2022.0,531.73,1.92,10.5,0.337,0.9078774688334751,3.0,3.0,2.0,3.0,4.0,,2.0,4.0,332100.0,business,36,0.348,0
B01714,28,migrant,Gujarat,3,16211.97,16718.14,15766.9,14880.54,16763.59,15910.71,salaried-gig,9,2,14.7,1413.64,11.0,0.0,1,18,2.0,15.0,2022.0,564.96,1.15,3.4,0.385,0.007169891136568037,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,89500.0,business,13,0.519,0
B01715,32,migrant,Tamil Nadu,2,23261.43,24117.61,19789.74,24536.64,26807.76,28784.06,daily-wage,10,3,32.1,2214.72,21.0,0.0,4,6,2.0,8.0,2017.0,463.35,2.31,3.4,0.296,0.6238204497041053,3.0,3.0,4.0,2.0,3.0,,5.0,2.0,91600.0,consumption,46,0.2976,0
B01716,38,gig,Telangana,3,53839.92,16810.48,31776.39,27691.98,50593.25,36188.21,self-employed,33,4,117.8,2787.19,24.0,1.0,19,20,11.0,11.0,2013.0,701.41,2.16,13.1,0.206,0.7616362598206828,5.0,3.0,1.0,5.0,4.0,,4.0,4.0,44700.0,consumption,44,0.184,0
B01717,29,rural,Bihar,5,9469.75,7987.85,19298.11,7420.78,7635.11,20865.32,seasonal,18,2,49.8,1156.99,8.0,0.0,1,20,3.0,15.0,2021.0,308.04,1.3,3.9,0.37,0.4644666030299688,2.0,2.0,4.0,3.0,2.0,3.0,3.0,3.0,197900.0,consumption,11,0.4626,0
B01718,42,rural,Odisha,5,13256.61,14354.17,25758.21,9544.54,13833.7,22153.17,daily-wage,33,3,60.1,2620.21,16.0,0.0,15,21,,,2019.0,291.63,1.76,0.0,,,4.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,442500.0,medical,25,0.4772,0
B01719,49,rural,Bihar,6,17454.35,13493.8,22935.03,14717.33,17893.4,24679.36,self-employed,42,3,,,,,17,19,,,2015.0,456.95,1.99,9.3,0.205,0.7320829553652037,4.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,409900.0,agriculture,60,0.4936,0
B01720,50,rural,Rajasthan,4,12411.12,16609.39,17444.41,13896.56,9650.14,24886.61,seasonal,28,2,58.9,1864.14,6.0,0.0,15,23,,,2018.0,278.1,1.27,9.2,0.257,0.884432134311912,3.0,2.0,4.0,4.0,3.0,3.0,2.0,4.0,163400.0,business,42,0.4743,0
B01721,38,rural,Madhya Pradesh,5,11356.68,12100.18,21143.97,12123.81,10818.22,18735.9,seasonal,25,2,36.2,1415.31,16.0,0.0,2,23,5.0,16.0,2019.0,255.06,1.24,0.8,0.409,0.4687345646362735,3.0,3.0,3.0,3.0,3.0,,3.0,2.0,491900.0,agriculture,41,0.5548,0
B01722,25,migrant,Tamil Nadu,3,19220.0,26847.71,27541.52,26707.43,29204.3,24486.25,daily-wage,13,3,83.6,2304.61,15.0,1.0,1,8,6.0,23.0,2019.0,539.2,2.18,7.8,0.257,0.6634315114157534,3.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,106700.0,education,21,0.3918,0
B01723,22,gig,Karnataka,2,62714.86,41651.06,8402.53,40834.38,34717.49,12641.51,salaried-gig,21,3,67.2,2279.16,13.0,0.0,3,9,2.0,12.0,2021.0,540.36,1.51,5.4,0.335,0.6321639489776371,4.0,2.0,3.0,3.0,5.0,3.0,3.0,3.0,68200.0,business,21,0.3614,0
B01724,29,gig,Karnataka,5,14825.85,42498.48,67167.28,27180.07,43947.8,22973.16,self-employed,26,3,77.4,2577.85,23.0,0.0,13,14,16.0,20.0,,598.76,1.69,7.4,0.203,0.2451783813831949,3.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,201100.0,agriculture,44,0.3354,0
B01725,35,gig,Delhi,5,33178.29,43535.67,41065.32,52619.55,58138.63,14756.96,salaried-gig,31,4,66.3,2979.07,21.0,0.0,12,13,14.0,14.0,2013.0,661.1,2.23,12.5,0.18,0.9850833314660502,4.0,4.0,2.0,3.0,4.0,5.0,2.0,4.0,446600.0,education,53,0.2555,0
B01726,24,gig,Delhi,3,21303.68,13438.12,42455.15,22025.07,27873.95,25733.5,salaried-gig,17,3,23.8,1830.75,23.0,0.0,5,9,3.0,6.0,2021.0,454.51,1.68,10.0,0.379,0.23570748445410483,3.0,3.0,5.0,2.0,4.0,3.0,3.0,3.0,417000.0,medical,60,0.2788,0
B01727,30,gig,Delhi,4,28930.39,20524.36,17662.65,12418.05,10836.63,21655.1,self-employed,4,1,22.2,947.6,7.0,1.0,4,13,5.0,24.0,2022.0,493.94,1.48,4.5,0.436,0.05975789430300541,2.0,2.0,4.0,,1.0,2.0,4.0,2.0,307400.0,consumption,38,0.4773,0
B01728,30,migrant,Tamil Nadu,2,30709.47,42045.49,30190.13,41255.1,35770.32,35500.82,salaried-gig,22,4,114.8,,25.0,1.0,22,22,14.0,16.0,2012.0,698.16,3.11,16.0,0.141,0.9800573419710452,4.0,4.0,1.0,5.0,4.0,4.0,2.0,4.0,108700.0,medical,32,0.004,0
B01729,32,rural,Uttar Pradesh,5,14652.8,12519.87,24748.39,14633.74,16717.13,33182.44,seasonal,33,3,42.6,1975.09,23.0,0.0,9,13,,,,460.8,2.2,7.8,0.305,0.4649389379457037,3.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,172900.0,agriculture,6,0.3488,0
B01730,29,gig,Maharashtra,2,16902.05,7595.96,10236.67,25685.58,14567.48,10605.92,self-employed,15,2,44.3,1362.45,16.0,0.0,3,18,4.0,24.0,2021.0,522.54,1.63,9.4,0.412,0.11021975989736522,2.0,2.0,4.0,2.0,2.0,4.0,4.0,2.0,359900.0,consumption,27,0.4498,0
B01731,37,gig,Karnataka,5,15572.16,15322.0,23406.65,11729.23,28932.61,29027.92,daily-wage,9,3,29.6,1869.11,2.0,0.0,3,7,2.0,6.0,,399.28,1.68,5.4,0.374,0.010917184634882917,2.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,488700.0,business,38,0.5373,0
B01732,40,gig,Delhi,5,37242.07,50157.86,19222.61,42225.58,40227.89,35773.17,salaried-gig,21,4,64.5,1921.29,1.0,1.0,4,11,,,2016.0,609.44,2.04,7.1,0.201,0.8882392334962693,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,60800.0,business,36,0.4134,0
B01733,52,rural,Madhya Pradesh,7,15316.53,17374.54,29122.8,18911.84,18744.31,28136.81,daily-wage,51,4,,,,,16,20,,,2013.0,425.33,2.07,0.0,,,2.0,3.0,2.0,4.0,4.0,5.0,2.0,4.0,271600.0,agriculture,15,0.6584,1
B01734,51,rural,Bihar,4,14880.28,17590.8,26193.6,13558.96,16442.78,24664.22,seasonal,38,3,57.5,2661.1,19.0,0.0,14,15,,,2014.0,408.48,3.02,10.1,0.222,0.49923589915912275,3.0,4.0,2.0,4.0,4.0,,3.0,3.0,227700.0,agriculture,58,0.2427,0
B01735,24,migrant,Gujarat,4,18754.81,17708.01,18977.38,20320.19,19109.05,24631.78,daily-wage,1,2,26.1,1458.63,10.0,0.0,0,8,8.0,15.0,2022.0,438.38,1.16,0.6,0.429,0.05298498087295866,2.0,2.0,3.0,2.0,2.0,1.0,3.0,1.0,494800.0,medical,57,0.4506,0
B01736,52,rural,Odisha,6,14926.0,10741.99,15863.62,13514.83,11429.85,23580.23,daily-wage,27,2,,,,,9,20,,,2018.0,326.01,1.81,3.8,0.279,0.7804868724694649,2.0,2.0,4.0,3.0,3.0,2.0,3.0,2.0,465300.0,business,33,0.5586,0
B01737,24,gig,Tamil Nadu,4,10902.62,34121.7,15122.72,14499.85,31943.5,25926.11,salaried-gig,9,2,44.7,1565.12,8.0,1.0,6,23,8.0,20.0,2022.0,397.17,0.7,2.3,0.355,0.611331223933124,2.0,2.0,4.0,2.0,2.0,3.0,5.0,2.0,225900.0,business,39,0.4536,0
B01738,26,gig,Tamil Nadu,3,25926.92,23829.21,8454.81,20399.31,46302.22,18424.54,self-employed,18,3,38.5,1867.83,13.0,0.0,11,15,1.0,9.0,2019.0,462.27,1.95,11.9,0.41,0.20108001002775389,3.0,3.0,3.0,3.0,4.0,,2.0,3.0,130900.0,medical,22,0.3993,0
B01739,36,gig,Tamil Nadu,2,37158.58,35296.38,47069.51,34762.72,58242.28,45375.27,daily-wage,29,4,75.9,3472.38,29.0,0.0,15,20,,,2013.0,686.95,2.47,10.1,0.193,0.4989621526135631,4.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,314000.0,business,41,0.2536,0
B01740,25,gig,Delhi,3,41947.93,48694.62,44910.97,9330.56,49995.05,53920.58,salaried-gig,33,4,99.4,3691.1,35.0,1.0,15,15,13.0,13.0,2018.0,851.8,2.77,15.5,0.03,0.9755906225090707,4.0,5.0,1.0,4.0,5.0,4.0,2.0,4.0,396900.0,education,56,0.137,0
B01741,46,rural,Madhya Pradesh,4,14428.5,9962.06,15014.63,10930.99,9515.38,20592.74,seasonal,26,2,,,,,5,14,,,2020.0,392.72,1.38,0.0,,,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,15400.0,business,35,0.5225,0
B01742,31,gig,Delhi,5,34416.45,46618.27,54668.08,48319.48,38390.9,18727.23,daily-wage,29,4,60.6,2937.5,29.0,1.0,8,11,11.0,13.0,2012.0,495.51,2.07,9.2,0.187,0.5269762810234118,4.0,3.0,4.0,4.0,4.0,4.0,2.0,4.0,167800.0,consumption,56,0.3215,0
B01743,39,gig,Karnataka,5,2123.98,20845.69,20975.89,21629.08,17215.47,20181.23,daily-wage,7,2,0.0,1134.03,4.0,0.0,1,8,4.0,10.0,2023.0,607.97,0.5,5.0,0.446,0.03170769611294748,3.0,3.0,4.0,1.0,1.0,2.0,5.0,2.0,235400.0,business,16,0.4805,0
B01744,40,gig,Karnataka,5,38773.89,48748.53,40133.06,48656.98,57720.88,46498.99,salaried-gig,33,4,71.7,2728.68,33.0,0.0,10,10,7.0,7.0,2012.0,707.7,3.15,20.0,0.181,0.9217524464757393,3.0,5.0,1.0,5.0,4.0,4.0,1.0,5.0,246900.0,consumption,54,0.0,0
B01745,51,rural,Odisha,7,13465.08,12440.5,22286.65,15813.06,14511.27,28019.13,seasonal,34,3,50.4,2731.87,13.0,1.0,11,15,,,2016.0,355.55,1.94,0.1,0.304,0.9496598069079792,2.0,4.0,2.0,,2.0,1.0,3.0,3.0,86500.0,education,55,0.3964,0
B01746,39,rural,Rajasthan,4,11632.55,9059.41,19100.78,11887.46,13125.74,20284.72,self-employed,26,3,,,,,7,23,9.0,13.0,2019.0,255.62,1.85,8.0,0.341,0.7492617376087832,3.0,2.0,3.0,,3.0,4.0,3.0,1.0,153300.0,education,37,0.53,0
B01747,40,gig,Karnataka,4,25173.55,23836.96,24342.65,15132.23,33241.18,20052.56,salaried-gig,23,4,78.8,2730.74,24.0,1.0,6,10,11.0,17.0,2015.0,764.31,1.99,14.3,0.241,0.8831902285028652,4.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,316000.0,education,16,0.281,0
B01748,25,migrant,Delhi,4,21803.98,24883.57,33901.19,30216.53,19060.49,26823.49,daily-wage,22,3,47.9,2546.73,26.0,1.0,6,11,10.0,11.0,2019.0,456.07,2.29,14.9,0.275,0.7160425160216503,4.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,53100.0,education,59,0.3544,0
B01749,24,gig,Delhi,4,48852.83,30673.04,30496.15,40496.56,40603.55,31360.45,salaried-gig,18,3,44.8,1581.39,22.0,1.0,4,17,,,2021.0,542.1,1.55,10.9,0.291,0.4969484617405862,2.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,38300.0,consumption,8,0.418,0
B01750,49,rural,Madhya Pradesh,6,12614.68,10567.83,17754.51,12692.23,11923.48,24742.11,self-employed,34,3,,,,,6,20,17.0,24.0,2018.0,328.66,1.96,9.9,0.315,0.549630800998369,3.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,418300.0,consumption,22,0.6577,1
B01751,24,gig,Maharashtra,3,23819.43,12440.58,37129.36,22213.41,34190.94,22265.44,salaried-gig,20,3,32.6,1929.61,14.0,1.0,6,21,5.0,12.0,2021.0,626.53,1.43,5.3,0.299,0.4428392849988002,4.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,451600.0,education,12,0.4697,0
B01752,23,migrant,Delhi,4,19649.88,12704.01,15575.6,18146.36,15837.08,17882.64,daily-wage,3,2,37.1,873.38,10.0,1.0,4,22,3.0,15.0,2024.0,411.95,0.92,1.8,0.38,0.07181265675540426,2.0,3.0,4.0,2.0,1.0,2.0,4.0,3.0,222100.0,consumption,52,0.5537,0
B01753,25,gig,Karnataka,4,18014.81,29396.1,17558.63,29382.57,40580.98,7324.21,daily-wage,21,4,55.4,1392.29,5.0,0.0,4,16,2.0,9.0,2020.0,629.96,1.65,6.3,0.349,0.7363445846146327,2.0,3.0,3.0,3.0,3.0,4.0,3.0,2.0,222500.0,business,15,0.5143,0
B01754,36,gig,Maharashtra,4,37390.05,38308.82,52229.79,28547.16,25098.57,7852.22,salaried-gig,23,3,77.2,2250.61,9.0,0.0,12,17,,,2015.0,819.33,1.79,9.5,0.255,0.2591880807157623,4.0,3.0,2.0,3.0,3.0,3.0,2.0,3.0,451900.0,business,31,0.276,0
B01755,25,gig,Delhi,2,19785.88,28920.67,21681.52,36619.48,34280.06,41012.13,daily-wage,29,3,60.6,2677.63,23.0,1.0,4,10,16.0,20.0,2020.0,749.93,2.46,13.6,0.246,0.8140876389335132,2.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,37400.0,medical,16,0.3256,0
B01756,30,gig,Delhi,5,34508.56,23501.19,19434.61,24292.12,27480.42,31711.26,daily-wage,18,3,46.5,2107.51,15.0,0.0,9,14,4.0,6.0,2018.0,579.41,1.23,9.5,0.335,0.651040630378397,2.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,393100.0,business,48,0.3754,0
B01757,41,rural,Rajasthan,6,13768.61,18120.25,29037.2,18122.39,12838.22,32150.49,seasonal,48,3,71.0,2157.91,25.0,0.0,15,15,,,2013.0,354.08,2.28,18.1,0.157,0.47705498728327045,4.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,276300.0,business,9,0.4665,0
